key;title;mdate;year;publtype;pages;url;ee;bookKey
reference/knowledge/Zhang11;Managing Customer Knowledge with Social Software.;2011-11-25;2011;encyclopedia entry;1046-1053;db/reference/knowledge/knowledge2011.html#Zhang11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49050;reference/knowledge/2011
reference/knowledge/Farmer11;Mathematical Knowledge Management.;2014-01-25;2011;encyclopedia entry;1082-1089;db/reference/knowledge/knowledge2011.html#Farmer11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49054;reference/knowledge/2011
reference/knowledge/EpplerB11;Knowledge Visualization.;2011-11-25;2011;encyclopedia entry;987-999;db/reference/knowledge/knowledge2011.html#EpplerB11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49045;reference/knowledge/2011
reference/knowledge/DerballaP11;Mobile Knowledge Management.;2011-11-25;2011;encyclopedia entry;1149-1157;db/reference/knowledge/knowledge2011.html#DerballaP11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49061;reference/knowledge/2011
reference/knowledge/Pachet11;Musical Metadata and Knowledge Management.;2011-11-25;2011;encyclopedia entry;1192-1199;db/reference/knowledge/knowledge2011.html#Pachet11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49065;reference/knowledge/2011
reference/knowledge/Wickramasinghe11;Knowledge Creation.;2011-11-25;2011;encyclopedia entry;527-538;db/reference/knowledge/knowledge2011.html#Wickramasinghe11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49002;reference/knowledge/2011
reference/knowledge/HadrichM11;Integrated Modeling.;2011-11-25;2011;encyclopedia entry;420-430;db/reference/knowledge/knowledge2011.html#HadrichM11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48991;reference/knowledge/2011
reference/knowledge/Williams11a;Managing Complex Adaptive Social Systems.;2011-11-25;2011;encyclopedia entry;1034-1045;db/reference/knowledge/knowledge2011.html#Williams11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49049;reference/knowledge/2011
reference/knowledge/ErgazakisME11;Exploring Paths Towards Knowledge Cities Developments.;2011-11-25;2011;encyclopedia entry;288-297;db/reference/knowledge/knowledge2011.html#ErgazakisME11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48979;reference/knowledge/2011
reference/knowledge/RibiereR11;Knowledge Flow.;2011-11-25;2011;encyclopedia entry;549-559;db/reference/knowledge/knowledge2011.html#RibiereR11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49004;reference/knowledge/2011
reference/knowledge/ScarsoB11;Knowledge Intermediation.;2011-11-25;2011;encyclopedia entry;601-611;db/reference/knowledge/knowledge2011.html#ScarsoB11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49009;reference/knowledge/2011
reference/knowledge/Zeleznikow11;Managing Legal and Negotiation Knowledge.;2011-11-25;2011;encyclopedia entry;1065-1071;db/reference/knowledge/knowledge2011.html#Zeleznikow11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49052;reference/knowledge/2011
reference/knowledge/AliWP11;Learning in Organizations.;2011-11-25;2011;encyclopedia entry;1000-1009;db/reference/knowledge/knowledge2011.html#AliWP11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49046;reference/knowledge/2011
reference/knowledge/CristaniC11;Domain Ontologies.;2011-11-25;2011;encyclopedia entry;218-228;db/reference/knowledge/knowledge2011.html#CristaniC11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48972;reference/knowledge/2011
reference/knowledge/Dingsoyr11;Postmortem Reviews.;2011-11-25;2011;encyclopedia entry;1319-1325;db/reference/knowledge/knowledge2011.html#Dingsoyr11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49077;reference/knowledge/2011
reference/knowledge/FortierK11;Organizational Semantic Webs.;2011-11-25;2011;encyclopedia entry;1298-1307;db/reference/knowledge/knowledge2011.html#FortierK11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49075;reference/knowledge/2011
reference/knowledge/LandAN11;Introducing Knowledge Management as Both Desirable and Undesirable Processes.;2011-11-25;2011;encyclopedia entry;473-481;db/reference/knowledge/knowledge2011.html#LandAN11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48996;reference/knowledge/2011
reference/knowledge/Berztiss11a;Workflow Systems and Knowledge Management.;2011-11-25;2011;encyclopedia entry;1567-1574;db/reference/knowledge/knowledge2011.html#Berztiss11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49100;reference/knowledge/2011
reference/knowledge/KulkarniF11;Measuring Knowledge Management Capabilities.;2011-11-25;2011;encyclopedia entry;1090-1100;db/reference/knowledge/knowledge2011.html#KulkarniF11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49055;reference/knowledge/2011
reference/knowledge/NelsonH11;A Social Network Perspective on Knowledge Management.;2011-11-25;2011;encyclopedia entry;1470-1478;db/reference/knowledge/knowledge2011.html#NelsonH11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49091;reference/knowledge/2011
reference/knowledge/King11a;Knowledge Transfer.;2011-11-25;2011;encyclopedia entry;967-976;db/reference/knowledge/knowledge2011.html#King11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49043;reference/knowledge/2011
reference/knowledge/Metaxiotis11;Healthcare Knowledge Management.;2011-11-25;2011;encyclopedia entry;366-375;db/reference/knowledge/knowledge2011.html#Metaxiotis11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48986;reference/knowledge/2011
reference/knowledge/DekkerH11;Social Network Analysis.;2011-11-25;2011;encyclopedia entry;1460-1469;db/reference/knowledge/knowledge2011.html#DekkerH11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49090;reference/knowledge/2011
reference/knowledge/EkbiaH11;Incentive Structures in Knowledge Management.;2011-11-25;2011;encyclopedia entry;402-410;db/reference/knowledge/knowledge2011.html#EkbiaH11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48989;reference/knowledge/2011
reference/knowledge/EricksonR11;Protecting Knowledge Assets.;2011-11-25;2011;encyclopedia entry;1336-1342;db/reference/knowledge/knowledge2011.html#EricksonR11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49079;reference/knowledge/2011
reference/knowledge/YanivS11;Organizational Attention.;2011-11-25;2011;encyclopedia entry;1270-1279;db/reference/knowledge/knowledge2011.html#YanivS11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49072;reference/knowledge/2011
reference/knowledge/GoldsmithP11;Knowledge Calibration and Knowledge Management.;2011-11-25;2011;encyclopedia entry;497-505;db/reference/knowledge/knowledge2011.html#GoldsmithP11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48999;reference/knowledge/2011
reference/knowledge/BerendsBW11;Knowledge Integration.;2011-11-25;2011;encyclopedia entry;581-590;db/reference/knowledge/knowledge2011.html#BerendsBW11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49007;reference/knowledge/2011
reference/knowledge/ImbermanT11;Frequent Itemset Mining and Association Rules.;2011-11-25;2011;encyclopedia entry;343-353;db/reference/knowledge/knowledge2011.html#ImbermanT11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48984;reference/knowledge/2011
reference/knowledge/Jacobson11;Knowledge Sharing Between Individuals.;2011-11-25;2011;encyclopedia entry;924-934;db/reference/knowledge/knowledge2011.html#Jacobson11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49039;reference/knowledge/2011
reference/knowledge/Leung11;A Re-Distributed Knowledge Management Framework in Help Desk.;2011-11-25;2011;encyclopedia entry;1374-1381;db/reference/knowledge/knowledge2011.html#Leung11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49082;reference/knowledge/2011
reference/knowledge/Munkvold11;Practice-Based Knowledge Integration.;2011-11-25;2011;encyclopedia entry;1326-1335;db/reference/knowledge/knowledge2011.html#Munkvold11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49078;reference/knowledge/2011
reference/knowledge/Parkeri11;Competitive Intelligence Gathering.;2011-11-25;2011;encyclopedia entry;103-111;db/reference/knowledge/knowledge2011.html#Parkeri11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48962;reference/knowledge/2011
reference/knowledge/Berztiss11;Capability Maturity.;2011-11-25;2011;encyclopedia entry;81-88;db/reference/knowledge/knowledge2011.html#Berztiss11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48960;reference/knowledge/2011
reference/knowledge/Wijnhoven11;Operational Knowledge Management.;2011-11-25;2011;encyclopedia entry;1237-1249;db/reference/knowledge/knowledge2011.html#Wijnhoven11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49069;reference/knowledge/2011
reference/knowledge/King11;Knowledge Sharing.;2011-11-25;2011;encyclopedia entry;914-923;db/reference/knowledge/knowledge2011.html#King11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49038;reference/knowledge/2011
reference/knowledge/Ariely11;Intellectual Capital and Knowledge Management.;2011-11-25;2011;encyclopedia entry;462-472;db/reference/knowledge/knowledge2011.html#Ariely11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48995;reference/knowledge/2011
reference/knowledge/Carrion11;Competitive Advantage of Knowledge Management.;2011-11-25;2011;encyclopedia entry;89-102;db/reference/knowledge/knowledge2011.html#Carrion11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48961;reference/knowledge/2011
reference/knowledge/Parise11;Managing Government Agency Collaboration through Social Networks.;2011-11-25;2011;encyclopedia entry;1054-1064;db/reference/knowledge/knowledge2011.html#Parise11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49051;reference/knowledge/2011
reference/knowledge/Connell11;Organisational Storytelling.;2012-05-03;2011;encyclopedia entry;1261-1269;db/reference/knowledge/knowledge2011.html#Connell11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49071;reference/knowledge/2011
reference/knowledge/Saunders11;Knowledge Sharing in Legal Practice.;2011-11-25;2011;encyclopedia entry;935-945;db/reference/knowledge/knowledge2011.html#Saunders11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49040;reference/knowledge/2011
reference/knowledge/ReychavW11;Human Capital in Knowledge Creation, Management, and Utilization.;2011-11-25;2011;encyclopedia entry;389-401;db/reference/knowledge/knowledge2011.html#ReychavW11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48988;reference/knowledge/2011
reference/knowledge/KamthanF11;A Knowledge Management Model for Patterns.;2013-06-24;2011;encyclopedia entry;694-703;db/reference/knowledge/knowledge2011.html#KamthanF11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49018;reference/knowledge/2011
reference/knowledge/BursteinL11;Task-Based Knowledge Management Approach.;2011-11-25;2011;encyclopedia entry;1479-1489;db/reference/knowledge/knowledge2011.html#BursteinL11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49092;reference/knowledge/2011
reference/knowledge/DavenportH11;Knowledge Organizations.;2011-11-25;2011;encyclopedia entry;822-832;db/reference/knowledge/knowledge2011.html#DavenportH11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49030;reference/knowledge/2011
reference/knowledge/Hendriks11;Organizational Structure.;2011-11-25;2011;encyclopedia entry;1308-1318;db/reference/knowledge/knowledge2011.html#Hendriks11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49076;reference/knowledge/2011
reference/knowledge/Schwartz11;An Aristotelian View of Knowledge for Knowledge Management.;2011-11-25;2011;encyclopedia entry;39-48;db/reference/knowledge/knowledge2011.html#Schwartz11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48956;reference/knowledge/2011
reference/knowledge/AtkinsonB11;Biological and Information Systems Approaches.;2011-11-25;2011;encyclopedia entry;62-71;db/reference/knowledge/knowledge2011.html#AtkinsonB11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48958;reference/knowledge/2011
reference/knowledge/Paquette11a;Customer Knowledge Management.;2011-11-25;2011;encyclopedia entry;175-184;db/reference/knowledge/knowledge2011.html#Paquette11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48968;reference/knowledge/2011
reference/knowledge/LandAN11a;Knowledge Management Processes.;2011-11-25;2011;encyclopedia entry;719-727;db/reference/knowledge/knowledge2011.html#LandAN11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49021;reference/knowledge/2011
reference/knowledge/JasimuddinCK11;Understanding Organizational Memory.;2011-11-25;2011;encyclopedia entry;1536-1544;db/reference/knowledge/knowledge2011.html#JasimuddinCK11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49097;reference/knowledge/2011
reference/knowledge/Buchholz11;Ontology.;2011-11-25;2011;encyclopedia entry;1221-1236;db/reference/knowledge/knowledge2011.html#Buchholz11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49068;reference/knowledge/2011
reference/knowledge/Ariely11a;Operational Knowledge Management in the Military.;2011-11-25;2011;encyclopedia entry;1250-1260;db/reference/knowledge/knowledge2011.html#Ariely11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49070;reference/knowledge/2011
reference/knowledge/CuelBB11;Distributed Knowledge Management.;2011-11-25;2011;encyclopedia entry;198-208;db/reference/knowledge/knowledge2011.html#CuelBB11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48970;reference/knowledge/2011
reference/knowledge/ButlerM11;Work and Knowledge.;2011-11-25;2011;encyclopedia entry;1556-1566;db/reference/knowledge/knowledge2011.html#ButlerM11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49099;reference/knowledge/2011
reference/knowledge/Lindsey11;Barriers to Knowledge Sharing.;2011-11-25;2011;encyclopedia entry;49-61;db/reference/knowledge/knowledge2011.html#Lindsey11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48957;reference/knowledge/2011
reference/knowledge/Sacco11;Dynamic Taxonomies.;2011-11-25;2011;encyclopedia entry;229-239;db/reference/knowledge/knowledge2011.html#Sacco11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48973;reference/knowledge/2011
reference/knowledge/HendriksS11;Motivation in Collaborative Knowledge Creation.;2013-04-23;2011;encyclopedia entry;1167-1182;db/reference/knowledge/knowledge2011.html#HendriksS11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49063;reference/knowledge/2011
reference/knowledge/Shaw11;Mapping Group Knowledge.;2011-11-25;2011;encyclopedia entry;1072-1081;db/reference/knowledge/knowledge2011.html#Shaw11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49053;reference/knowledge/2011
reference/knowledge/DerballaP11a;Mobile Technology for Knowledge Management.;2011-11-25;2011;encyclopedia entry;1158-1166;db/reference/knowledge/knowledge2011.html#DerballaP11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49062;reference/knowledge/2011
reference/knowledge/Badia11;Knowledge Management and Intelligence Work.;2011-11-25;2011;encyclopedia entry;612-623;db/reference/knowledge/knowledge2011.html#Badia11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49010;reference/knowledge/2011
reference/knowledge/CoakesC11;An Introduction to Communities of Practice.;2011-11-25;2011;encyclopedia entry;482-488;db/reference/knowledge/knowledge2011.html#CoakesC11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48997;reference/knowledge/2011
reference/knowledge/CamisonFF11;Knowledge Integration through Strategic Alliances and Virtual Networks.;2011-11-25;2011;encyclopedia entry;591-600;db/reference/knowledge/knowledge2011.html#CamisonFF11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49008;reference/knowledge/2011
reference/knowledge/Newell11;Understanding Innovation Processes.;2011-11-25;2011;encyclopedia entry;1525-1535;db/reference/knowledge/knowledge2011.html#Newell11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49096;reference/knowledge/2011
reference/knowledge/Eppler11;Knowledge Communication.;2011-11-25;2011;encyclopedia entry;515-526;db/reference/knowledge/knowledge2011.html#Eppler11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49001;reference/knowledge/2011
reference/knowledge/KraaijenbrinkW11;External Knowledge Integration.;2011-11-25;2011;encyclopedia entry;308-319;db/reference/knowledge/knowledge2011.html#KraaijenbrinkW11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=48981;reference/knowledge/2011
reference/knowledge/WilsonRA11a;Secure Knowledge Discovery in Databases.;2011-11-25;2011;encyclopedia entry;1419-1428;db/reference/knowledge/knowledge2011.html#WilsonRA11a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49086;reference/knowledge/2011
reference/knowledge/MaierH11;Knowledge Management Systems.;2011-11-25;2011;encyclopedia entry;779-790;db/reference/knowledge/knowledge2011.html#MaierH11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49027;reference/knowledge/2011
reference/knowledge/Teeni11;Knowledge for Communicating Knowledge.;2011-11-25;2011;encyclopedia entry;560-569;db/reference/knowledge/knowledge2011.html#Teeni11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49005;reference/knowledge/2011
reference/knowledge/Snowden11;Narrative.;2011-11-25;2011;encyclopedia entry;1200-1207;db/reference/knowledge/knowledge2011.html#Snowden11;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=49066;reference/knowledge/2011
